,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
208,0 days 02:02:13.520000,LEC,16,0 days 00:01:34.783000,38.0,3.0,,,30.55,40.953,23.28,0 days 02:01:09.266000,0 days 02:01:50.219000,0 days 02:02:13.499000,236.0,256.0,283.0,298.0,False,HARD,4.0,True,Ferrari,0 days 02:00:38.737000,2024-03-02 16:04:21.168,1,5.0,False,,False,True,94.783,94.783
209,0 days 02:03:48.607000,LEC,16,0 days 00:01:35.087000,39.0,3.0,,,30.604,41.077,23.406,0 days 02:02:44.103000,0 days 02:03:25.180000,0 days 02:03:48.586000,,260.0,282.0,,False,HARD,5.0,True,Ferrari,0 days 02:02:13.520000,2024-03-02 16:05:55.951,1,5.0,False,,False,True,95.087,95.08699999999999
210,0 days 02:05:23.466000,LEC,16,0 days 00:01:34.859000,40.0,3.0,,,30.507,40.836,23.516,0 days 02:04:19.093000,0 days 02:04:59.929000,0 days 02:05:23.445000,237.0,267.0,283.0,299.0,False,HARD,6.0,True,Ferrari,0 days 02:03:48.607000,2024-03-02 16:07:31.038,1,5.0,False,,False,True,94.859,94.85900000000001
211,0 days 02:06:58.494000,LEC,16,0 days 00:01:35.028000,41.0,3.0,,,30.539,41.033,23.456,0 days 02:05:53.984000,0 days 02:06:35.017000,0 days 02:06:58.473000,236.0,264.0,284.0,,False,HARD,7.0,True,Ferrari,0 days 02:05:23.466000,2024-03-02 16:09:05.897,1,5.0,False,,False,True,95.028,95.028
212,0 days 02:08:33.476000,LEC,16,0 days 00:01:34.982000,42.0,3.0,,,30.413,41.067,23.502,0 days 02:07:28.886000,0 days 02:08:09.953000,0 days 02:08:33.455000,235.0,262.0,288.0,305.0,False,HARD,8.0,True,Ferrari,0 days 02:06:58.494000,2024-03-02 16:10:40.925,1,5.0,False,,False,True,94.982,94.982
213,0 days 02:10:08.668000,LEC,16,0 days 00:01:35.192000,43.0,3.0,,,30.286,41.367,23.539,0 days 02:09:03.741000,0 days 02:09:45.108000,0 days 02:10:08.647000,236.0,261.0,287.0,315.0,False,HARD,9.0,True,Ferrari,0 days 02:08:33.476000,2024-03-02 16:12:15.907,1,5.0,False,,False,True,95.192,95.192
214,0 days 02:11:43.719000,LEC,16,0 days 00:01:35.051000,44.0,3.0,,,30.468,41.124,23.459,0 days 02:10:39.115000,0 days 02:11:20.239000,0 days 02:11:43.698000,234.0,261.0,288.0,313.0,False,HARD,10.0,True,Ferrari,0 days 02:10:08.668000,2024-03-02 16:13:51.099,1,5.0,False,,False,True,95.051,95.051
215,0 days 02:13:18.939000,LEC,16,0 days 00:01:35.220000,45.0,3.0,,,30.355,41.281,23.584,0 days 02:12:14.053000,0 days 02:12:55.334000,0 days 02:13:18.918000,238.0,264.0,288.0,318.0,False,HARD,11.0,True,Ferrari,0 days 02:11:43.719000,2024-03-02 16:15:26.150,1,5.0,False,,False,True,95.22,95.22
216,0 days 02:14:53.997000,LEC,16,0 days 00:01:35.058000,46.0,3.0,,,30.238,41.4,23.42,0 days 02:13:49.156000,0 days 02:14:30.556000,0 days 02:14:53.976000,240.0,267.0,282.0,320.0,False,HARD,12.0,True,Ferrari,0 days 02:13:18.939000,2024-03-02 16:17:01.370,1,4.0,False,,False,True,95.058,95.058
217,0 days 02:16:29.054000,LEC,16,0 days 00:01:35.057000,47.0,3.0,,,30.577,41.115,23.365,0 days 02:15:24.553000,0 days 02:16:05.668000,0 days 02:16:29.033000,236.0,262.0,281.0,301.0,False,HARD,13.0,True,Ferrari,0 days 02:14:53.997000,2024-03-02 16:18:36.428,1,4.0,False,,False,True,95.057,95.057
218,0 days 02:18:04.362000,LEC,16,0 days 00:01:35.308000,48.0,3.0,,,30.64,41.183,23.485,0 days 02:16:59.673000,0 days 02:17:40.856000,0 days 02:18:04.341000,,262.0,281.0,295.0,False,HARD,14.0,True,Ferrari,0 days 02:16:29.054000,2024-03-02 16:20:11.485,1,4.0,False,,False,True,95.308,95.308
219,0 days 02:19:39.664000,LEC,16,0 days 00:01:35.302000,49.0,3.0,,,30.689,41.12,23.493,0 days 02:18:35.030000,0 days 02:19:16.150000,0 days 02:19:39.643000,238.0,265.0,281.0,298.0,False,HARD,15.0,True,Ferrari,0 days 02:18:04.362000,2024-03-02 16:21:46.793,1,4.0,False,,False,True,95.302,95.30199999999999
220,0 days 02:21:15.047000,LEC,16,0 days 00:01:35.383000,50.0,3.0,,,30.639,41.285,23.459,0 days 02:20:10.282000,0 days 02:20:51.567000,0 days 02:21:15.026000,,266.0,281.0,299.0,False,HARD,16.0,True,Ferrari,0 days 02:19:39.664000,2024-03-02 16:23:22.095,1,4.0,False,,False,True,95.383,95.383
221,0 days 02:22:50.465000,LEC,16,0 days 00:01:35.418000,51.0,3.0,,,30.721,41.116,23.581,0 days 02:21:45.747000,0 days 02:22:26.863000,0 days 02:22:50.444000,237.0,267.0,281.0,,False,HARD,17.0,True,Ferrari,0 days 02:21:15.047000,2024-03-02 16:24:57.478,1,4.0,False,,False,True,95.418,95.418
222,0 days 02:24:25.859000,LEC,16,0 days 00:01:35.394000,52.0,3.0,,,30.693,41.156,23.545,0 days 02:23:21.137000,0 days 02:24:02.293000,0 days 02:24:25.838000,238.0,265.0,280.0,298.0,False,HARD,18.0,True,Ferrari,0 days 02:22:50.465000,2024-03-02 16:26:32.896,1,4.0,False,,False,True,95.394,95.394
223,0 days 02:26:01.339000,LEC,16,0 days 00:01:35.480000,53.0,3.0,,,30.777,41.227,23.476,0 days 02:24:56.615000,0 days 02:25:37.842000,0 days 02:26:01.318000,239.0,265.0,281.0,299.0,False,HARD,19.0,True,Ferrari,0 days 02:24:25.859000,2024-03-02 16:28:08.290,1,4.0,False,,False,True,95.48,95.47999999999999
224,0 days 02:27:36.604000,LEC,16,0 days 00:01:35.265000,54.0,3.0,,,30.7,41.077,23.488,0 days 02:26:32.018000,0 days 02:27:13.095000,0 days 02:27:36.583000,238.0,266.0,281.0,301.0,False,HARD,20.0,True,Ferrari,0 days 02:26:01.339000,2024-03-02 16:29:43.770,1,4.0,False,,False,True,95.265,95.265
225,0 days 02:29:12.389000,LEC,16,0 days 00:01:35.785000,55.0,3.0,,,30.857,41.308,23.62,0 days 02:28:07.440000,0 days 02:28:48.748000,0 days 02:29:12.368000,237.0,267.0,281.0,299.0,False,HARD,21.0,True,Ferrari,0 days 02:27:36.604000,2024-03-02 16:31:19.035,1,4.0,False,,False,True,95.785,95.785
226,0 days 02:30:48.313000,LEC,16,0 days 00:01:35.924000,56.0,3.0,,,30.744,41.565,23.615,0 days 02:29:43.112000,0 days 02:30:24.677000,0 days 02:30:48.292000,238.0,266.0,281.0,,False,HARD,22.0,True,Ferrari,0 days 02:29:12.389000,2024-03-02 16:32:54.820,1,4.0,False,,False,True,95.924,95.92399999999999
227,0 days 02:32:24.637000,LEC,16,0 days 00:01:36.324000,57.0,3.0,,,30.856,41.655,23.813,0 days 02:31:19.148000,0 days 02:32:00.803000,0 days 02:32:24.616000,,262.0,265.0,,False,HARD,23.0,True,Ferrari,0 days 02:30:48.313000,2024-03-02 16:34:30.744,1,4.0,False,,False,True,96.324,96.324
228,0 days 01:01:39.454000,RUS,63,0 days 00:01:39.228000,1.0,1.0,,,,42.099,23.694,,0 days 01:01:15.899000,0 days 01:01:39.592000,225.0,252.0,279.0,256.0,False,SOFT,4.0,False,Mercedes,0 days 00:59:59.911000,2024-03-02 15:03:42.342,2,3.0,False,,False,False,99.228,
229,0 days 01:03:16.089000,RUS,63,0 days 00:01:36.635000,2.0,1.0,,,30.829,42.038,23.768,0 days 01:02:10.287000,0 days 01:02:52.325000,0 days 01:03:16.093000,230.0,253.0,283.0,298.0,True,SOFT,5.0,False,Mercedes,0 days 01:01:39.454000,2024-03-02 15:05:21.885,1,3.0,False,,False,True,96.635,96.63499999999999
230,0 days 01:04:52.495000,RUS,63,0 days 00:01:36.406000,3.0,1.0,,,30.367,42.202,23.837,0 days 01:03:46.460000,0 days 01:04:28.662000,0 days 01:04:52.499000,232.0,250.0,278.0,318.0,True,SOFT,6.0,False,Mercedes,0 days 01:03:16.089000,2024-03-02 15:06:58.520,1,2.0,False,,False,True,96.406,96.406
231,0 days 01:06:30.233000,RUS,63,0 days 00:01:37.738000,4.0,1.0,,,31.135,42.609,23.994,0 days 01:05:23.634000,0 days 01:06:06.243000,0 days 01:06:30.237000,223.0,247.0,269.0,296.0,False,SOFT,7.0,False,Mercedes,0 days 01:04:52.495000,2024-03-02 15:08:34.926,1,2.0,False,,False,True,97.738,97.738
232,0 days 01:08:08.349000,RUS,63,0 days 00:01:38.116000,5.0,1.0,,,31.636,42.573,23.907,0 days 01:07:01.873000,0 days 01:07:44.446000,0 days 01:08:08.353000,225.0,250.0,277.0,287.0,False,SOFT,8.0,False,Mercedes,0 days 01:06:30.233000,2024-03-02 15:10:12.664,1,2.0,False,,False,True,98.116,98.116
233,0 days 01:09:46.133000,RUS,63,0 days 00:01:37.784000,6.0,1.0,,,31.36,42.508,23.916,0 days 01:08:39.713000,0 days 01:09:22.221000,0 days 01:09:46.137000,,252.0,277.0,289.0,False,SOFT,9.0,False,Mercedes,0 days 01:08:08.349000,2024-03-02 15:11:50.780,1,2.0,False,,False,True,97.784,97.78399999999999
234,0 days 01:11:24.215000,RUS,63,0 days 00:01:38.082000,7.0,1.0,,,31.48,42.577,24.025,0 days 01:10:17.617000,0 days 01:11:00.194000,0 days 01:11:24.219000,226.0,251.0,278.0,286.0,False,SOFT,10.0,False,Mercedes,0 days 01:09:46.133000,2024-03-02 15:13:28.564,1,2.0,False,,False,True,98.082,98.082
235,0 days 01:13:02.077000,RUS,63,0 days 00:01:37.862000,8.0,1.0,,,31.238,42.646,23.978,0 days 01:11:55.457000,0 days 01:12:38.103000,0 days 01:13:02.081000,230.0,246.0,278.0,288.0,False,SOFT,11.0,False,Mercedes,0 days 01:11:24.215000,2024-03-02 15:15:06.646,1,2.0,False,,False,True,97.862,97.862
236,0 days 01:14:39.807000,RUS,63,0 days 00:01:37.730000,9.0,1.0,,,31.12,42.578,24.032,0 days 01:13:33.201000,0 days 01:14:15.779000,0 days 01:14:39.811000,231.0,246.0,278.0,292.0,False,SOFT,12.0,False,Mercedes,0 days 01:13:02.077000,2024-03-02 15:16:44.508,1,2.0,False,,False,True,97.73,97.73
237,0 days 01:16:17.589000,RUS,63,0 days 00:01:37.782000,10.0,1.0,,,31.247,42.538,23.997,0 days 01:15:11.058000,0 days 01:15:53.596000,0 days 01:16:17.593000,226.0,255.0,277.0,288.0,False,SOFT,13.0,False,Mercedes,0 days 01:14:39.807000,2024-03-02 15:18:22.238,2,2.0,False,,False,True,97.782,97.782
238,0 days 01:17:58.104000,RUS,63,0 days 00:01:40.515000,11.0,1.0,,0 days 01:17:56.394000,31.392,42.646,26.477,0 days 01:16:48.985000,0 days 01:17:31.631000,0 days 01:17:58.108000,229.0,251.0,,284.0,False,SOFT,14.0,False,Mercedes,0 days 01:16:17.589000,2024-03-02 15:20:00.020,1,4.0,False,,False,False,100.515,100.515
239,0 days 01:19:56.564000,RUS,63,0 days 00:01:58.460000,12.0,2.0,0 days 01:18:21.160000,,52.57,42.189,23.701,0 days 01:18:50.678000,0 days 01:19:32.867000,0 days 01:19:56.568000,229.0,254.0,281.0,215.0,False,HARD,1.0,True,Mercedes,0 days 01:17:58.104000,2024-03-02 15:21:40.535,1,11.0,False,,False,False,118.46,118.46000000000001
240,0 days 01:21:33.731000,RUS,63,0 days 00:01:37.167000,13.0,2.0,,,30.759,42.479,23.929,0 days 01:20:27.327000,0 days 01:21:09.806000,0 days 01:21:33.735000,232.0,254.0,284.0,296.0,False,HARD,2.0,True,Mercedes,0 days 01:19:56.564000,2024-03-02 15:23:38.995,1,7.0,False,,False,True,97.167,97.167
241,0 days 01:23:11.302000,RUS,63,0 days 00:01:37.571000,14.0,2.0,,,30.851,42.74,23.98,0 days 01:22:04.586000,0 days 01:22:47.326000,0 days 01:23:11.306000,218.0,255.0,279.0,319.0,False,HARD,3.0,True,Mercedes,0 days 01:21:33.731000,2024-03-02 15:25:16.162,1,7.0,False,,False,True,97.571,97.57100000000001
242,0 days 01:24:48.224000,RUS,63,0 days 00:01:36.922000,15.0,2.0,,,31.038,42.152,23.732,0 days 01:23:42.344000,0 days 01:24:24.496000,0 days 01:24:48.228000,230.0,251.0,280.0,291.0,False,HARD,4.0,True,Mercedes,0 days 01:23:11.302000,2024-03-02 15:26:53.733,1,4.0,False,,False,True,96.922,96.922
243,0 days 01:26:24.907000,RUS,63,0 days 00:01:36.683000,16.0,2.0,,,31.03,42.084,23.569,0 days 01:25:19.258000,0 days 01:26:01.342000,0 days 01:26:24.911000,227.0,257.0,278.0,295.0,False,HARD,5.0,True,Mercedes,0 days 01:24:48.224000,2024-03-02 15:28:30.655,1,3.0,False,,False,True,96.683,96.683
244,0 days 01:28:01.141000,RUS,63,0 days 00:01:36.234000,17.0,2.0,,,30.747,41.766,23.721,0 days 01:26:55.658000,0 days 01:27:37.424000,0 days 01:28:01.145000,228.0,256.0,278.0,298.0,True,HARD,6.0,True,Mercedes,0 days 01:26:24.907000,2024-03-02 15:30:07.338,1,3.0,False,,False,True,96.234,96.23400000000001
245,0 days 01:29:38.960000,RUS,63,0 days 00:01:37.819000,18.0,2.0,,,31.462,42.532,23.825,0 days 01:28:32.607000,0 days 01:29:15.139000,0 days 01:29:38.964000,232.0,257.0,274.0,290.0,False,HARD,7.0,True,Mercedes,0 days 01:28:01.141000,2024-03-02 15:31:43.572,1,4.0,False,,False,True,97.819,97.819
246,0 days 01:31:16.193000,RUS,63,0 days 00:01:37.233000,19.0,2.0,,,31.101,42.267,23.865,0 days 01:30:10.065000,0 days 01:30:52.332000,0 days 01:31:16.197000,228.0,247.0,280.0,293.0,False,HARD,8.0,True,Mercedes,0 days 01:29:38.960000,2024-03-02 15:33:21.391,1,4.0,False,,False,True,97.233,97.23299999999999
247,0 days 01:32:52.925000,RUS,63,0 days 00:01:36.732000,20.0,2.0,,,30.862,42.099,23.771,0 days 01:31:47.059000,0 days 01:32:29.158000,0 days 01:32:52.929000,229.0,250.0,280.0,292.0,False,HARD,9.0,True,Mercedes,0 days 01:31:16.193000,2024-03-02 15:34:58.624,1,4.0,False,,False,True,96.732,96.732
248,0 days 01:34:29.694000,RUS,63,0 days 00:01:36.769000,21.0,2.0,,,30.87,42.18,23.719,0 days 01:33:23.799000,0 days 01:34:05.979000,0 days 01:34:29.698000,,253.0,280.0,294.0,False,HARD,10.0,True,Mercedes,0 days 01:32:52.925000,2024-03-02 15:36:35.356,1,4.0,False,,False,True,96.769,96.769
249,0 days 01:36:06.686000,RUS,63,0 days 00:01:36.992000,22.0,2.0,,,30.84,42.313,23.839,0 days 01:35:00.538000,0 days 01:35:42.851000,0 days 01:36:06.690000,,248.0,280.0,295.0,False,HARD,11.0,True,Mercedes,0 days 01:34:29.694000,2024-03-02 15:38:12.125,1,4.0,False,,False,True,96.992,96.992
250,0 days 01:37:43.640000,RUS,63,0 days 00:01:36.954000,23.0,2.0,,,31.043,42.088,23.823,0 days 01:36:37.733000,0 days 01:37:19.821000,0 days 01:37:43.644000,,256.0,280.0,290.0,False,HARD,12.0,True,Mercedes,0 days 01:36:06.686000,2024-03-02 15:39:49.117,1,4.0,False,,False,True,96.954,96.95400000000001
251,0 days 01:39:20.376000,RUS,63,0 days 00:01:36.736000,24.0,2.0,,,30.867,42.107,23.762,0 days 01:38:14.511000,0 days 01:38:56.618000,0 days 01:39:20.380000,231.0,246.0,280.0,295.0,False,HARD,13.0,True,Mercedes,0 days 01:37:43.640000,2024-03-02 15:41:26.071,1,4.0,False,,False,True,96.736,96.736
252,0 days 01:40:57.304000,RUS,63,0 days 00:01:36.928000,25.0,2.0,,,30.941,42.199,23.788,0 days 01:39:51.321000,0 days 01:40:33.520000,0 days 01:40:57.308000,,250.0,280.0,,False,HARD,14.0,True,Mercedes,0 days 01:39:20.376000,2024-03-02 15:43:02.807,1,4.0,False,,False,True,96.928,96.928
253,0 days 01:42:34.105000,RUS,63,0 days 00:01:36.801000,26.0,2.0,,,30.867,42.161,23.773,0 days 01:41:28.175000,0 days 01:42:10.336000,0 days 01:42:34.109000,232.0,258.0,280.0,,False,HARD,15.0,True,Mercedes,0 days 01:40:57.304000,2024-03-02 15:44:39.735,1,4.0,False,,False,True,96.801,96.801
254,0 days 01:44:10.920000,RUS,63,0 days 00:01:36.815000,27.0,2.0,,,30.93,42.115,23.77,0 days 01:43:05.039000,0 days 01:43:47.154000,0 days 01:44:10.924000,,253.0,280.0,294.0,False,HARD,16.0,True,Mercedes,0 days 01:42:34.105000,2024-03-02 15:46:16.536,1,4.0,False,,False,True,96.815,96.815
255,0 days 01:45:47.831000,RUS,63,0 days 00:01:36.911000,28.0,2.0,,,30.98,42.149,23.782,0 days 01:44:41.904000,0 days 01:45:24.053000,0 days 01:45:47.835000,231.0,254.0,280.0,,False,HARD,17.0,True,Mercedes,0 days 01:44:10.920000,2024-03-02 15:47:53.351,1,4.0,False,,False,True,96.911,96.911
256,0 days 01:47:24.897000,RUS,63,0 days 00:01:37.066000,29.0,2.0,,,30.993,42.224,23.849,0 days 01:46:18.828000,0 days 01:47:01.052000,0 days 01:47:24.901000,,257.0,280.0,295.0,False,HARD,18.0,True,Mercedes,0 days 01:45:47.831000,2024-03-02 15:49:30.262,1,4.0,False,,False,True,97.066,97.066
257,0 days 01:49:02.083000,RUS,63,0 days 00:01:37.186000,30.0,2.0,,,31.03,42.221,23.935,0 days 01:47:55.931000,0 days 01:48:38.152000,0 days 01:49:02.087000,232.0,252.0,280.0,294.0,False,HARD,19.0,True,Mercedes,0 days 01:47:24.897000,2024-03-02 15:51:07.328,1,4.0,False,,False,True,97.186,97.186
258,0 days 01:50:41.488000,RUS,63,0 days 00:01:39.405000,31.0,2.0,,0 days 01:50:39.737000,31.061,42.153,26.191,0 days 01:49:33.148000,0 days 01:50:15.301000,0 days 01:50:41.492000,,260.0,,295.0,False,HARD,20.0,True,Mercedes,0 days 01:49:02.083000,2024-03-02 15:52:44.514,1,5.0,False,,False,False,99.405,99.405
259,0 days 01:52:38.755000,RUS,63,0 days 00:01:57.267000,32.0,3.0,0 days 01:51:04.687000,,52.151,41.641,23.475,0 days 01:51:33.643000,0 days 01:52:15.284000,0 days 01:52:38.759000,230.0,257.0,282.0,217.0,False,HARD,1.0,True,Mercedes,0 days 01:50:41.488000,2024-03-02 15:54:23.919,1,9.0,False,,False,False,117.267,117.267
260,0 days 01:54:14.593000,RUS,63,0 days 00:01:35.838000,33.0,3.0,,,30.638,41.572,23.628,0 days 01:53:09.397000,0 days 01:53:50.969000,0 days 01:54:14.597000,232.0,246.0,293.0,301.0,True,HARD,2.0,True,Mercedes,0 days 01:52:38.755000,2024-03-02 15:56:21.186,1,9.0,False,,False,True,95.838,95.83800000000001
261,0 days 01:55:49.834000,RUS,63,0 days 00:01:35.241000,34.0,3.0,,,30.286,41.651,23.304,0 days 01:54:44.883000,0 days 01:55:26.534000,0 days 01:55:49.838000,234.0,254.0,281.0,309.0,True,HARD,3.0,True,Mercedes,0 days 01:54:14.593000,2024-03-02 15:57:57.024,1,6.0,False,,False,True,95.241,95.24100000000001
262,0 days 01:57:25.606000,RUS,63,0 days 00:01:35.772000,35.0,3.0,,,30.587,41.817,23.368,0 days 01:56:20.425000,0 days 01:57:02.242000,0 days 01:57:25.610000,,244.0,281.0,297.0,False,HARD,4.0,True,Mercedes,0 days 01:55:49.834000,2024-03-02 15:59:32.265,1,4.0,False,,False,True,95.772,95.77199999999999
263,0 days 01:59:01.040000,RUS,63,0 days 00:01:35.434000,36.0,3.0,,,30.608,41.494,23.332,0 days 01:57:56.218000,0 days 01:58:37.712000,0 days 01:59:01.044000,235.0,253.0,281.0,296.0,False,HARD,5.0,True,Mercedes,0 days 01:57:25.606000,2024-03-02 16:01:08.037,1,4.0,False,,False,True,95.434,95.434
264,0 days 02:00:36.521000,RUS,63,0 days 00:01:35.481000,37.0,3.0,,,30.566,41.586,23.329,0 days 01:59:31.610000,0 days 02:00:13.196000,0 days 02:00:36.525000,234.0,251.0,281.0,298.0,False,HARD,6.0,True,Mercedes,0 days 01:59:01.040000,2024-03-02 16:02:43.471,1,4.0,False,,False,True,95.481,95.481
265,0 days 02:02:12,RUS,63,0 days 00:01:35.479000,38.0,3.0,,,30.6,41.469,23.41,0 days 02:01:07.125000,0 days 02:01:48.594000,0 days 02:02:12.004000,233.0,259.0,281.0,297.0,False,HARD,7.0,True,Mercedes,0 days 02:00:36.521000,2024-03-02 16:04:18.952,1,4.0,False,,False,True,95.479,95.479
266,0 days 02:03:47.204000,RUS,63,0 days 00:01:35.204000,39.0,3.0,,,30.547,41.329,23.328,0 days 02:02:42.551000,0 days 02:03:23.880000,0 days 02:03:47.208000,235.0,260.0,282.0,299.0,True,HARD,8.0,True,Mercedes,0 days 02:02:12,2024-03-02 16:05:54.431,1,4.0,False,,False,True,95.204,95.20400000000001
267,0 days 02:05:22.269000,RUS,63,0 days 00:01:35.065000,40.0,3.0,,,30.39,41.347,23.328,0 days 02:04:17.598000,0 days 02:04:58.945000,0 days 02:05:22.273000,236.0,261.0,282.0,,True,HARD,9.0,True,Mercedes,0 days 02:03:47.204000,2024-03-02 16:07:29.635,1,4.0,False,,False,True,95.065,95.065
268,0 days 02:06:57.362000,RUS,63,0 days 00:01:35.093000,41.0,3.0,,,30.541,41.25,23.302,0 days 02:05:52.814000,0 days 02:06:34.064000,0 days 02:06:57.366000,235.0,263.0,282.0,296.0,False,HARD,10.0,True,Mercedes,0 days 02:05:22.269000,2024-03-02 16:09:04.700,1,4.0,False,,False,True,95.093,95.09299999999999
269,0 days 02:08:32.498000,RUS,63,0 days 00:01:35.136000,42.0,3.0,,,30.57,41.196,23.37,0 days 02:07:27.936000,0 days 02:08:09.132000,0 days 02:08:32.502000,236.0,265.0,282.0,294.0,False,HARD,11.0,True,Mercedes,0 days 02:06:57.362000,2024-03-02 16:10:39.793,1,4.0,False,,False,True,95.136,95.136
270,0 days 02:10:07.691000,RUS,63,0 days 00:01:35.193000,43.0,3.0,,,30.626,41.237,23.33,0 days 02:09:03.128000,0 days 02:09:44.365000,0 days 02:10:07.695000,235.0,265.0,282.0,,False,HARD,12.0,True,Mercedes,0 days 02:08:32.498000,2024-03-02 16:12:14.929,1,4.0,False,,False,True,95.193,95.193
271,0 days 02:11:42.853000,RUS,63,0 days 00:01:35.162000,44.0,3.0,,,30.573,41.252,23.337,0 days 02:10:38.268000,0 days 02:11:19.520000,0 days 02:11:42.857000,236.0,265.0,281.0,295.0,False,HARD,13.0,True,Mercedes,0 days 02:10:07.691000,2024-03-02 16:13:50.122,1,4.0,False,,False,True,95.162,95.162
272,0 days 02:13:18.129000,RUS,63,0 days 00:01:35.276000,45.0,3.0,,,30.599,41.328,23.349,0 days 02:12:13.456000,0 days 02:12:54.784000,0 days 02:13:18.133000,,267.0,283.0,300.0,False,HARD,14.0,True,Mercedes,0 days 02:11:42.853000,2024-03-02 16:15:25.284,1,4.0,False,,False,True,95.276,95.27600000000001
273,0 days 02:14:54.786000,RUS,63,0 days 00:01:36.657000,46.0,3.0,,,30.649,42.244,23.764,0 days 02:13:48.782000,0 days 02:14:31.026000,0 days 02:14:54.790000,,263.0,288.0,302.0,False,HARD,15.0,True,Mercedes,0 days 02:13:18.129000,2024-03-02 16:17:00.560,1,5.0,True,TRACK LIMITS AT TURN 10 LAP 46 ,False,True,96.657,96.657
274,0 days 02:16:30.591000,RUS,63,0 days 00:01:35.805000,47.0,3.0,,,30.525,41.724,23.556,0 days 02:15:25.315000,0 days 02:16:07.039000,0 days 02:16:30.595000,233.0,264.0,283.0,323.0,False,HARD,16.0,True,Mercedes,0 days 02:14:54.786000,2024-03-02 16:18:37.217,1,5.0,False,,False,True,95.805,95.80499999999999
275,0 days 02:18:06.650000,RUS,63,0 days 00:01:36.059000,48.0,3.0,,,30.794,41.795,23.47,0 days 02:17:01.389000,0 days 02:17:43.184000,0 days 02:18:06.654000,234.0,251.0,282.0,305.0,False,HARD,17.0,True,Mercedes,0 days 02:16:30.591000,2024-03-02 16:20:13.022,1,5.0,False,,False,True,96.059,96.059
276,0 days 02:19:42.604000,RUS,63,0 days 00:01:35.954000,49.0,3.0,,,30.723,41.727,23.504,0 days 02:18:37.377000,0 days 02:19:19.104000,0 days 02:19:42.608000,236.0,258.0,283.0,299.0,False,HARD,18.0,True,Mercedes,0 days 02:18:06.650000,2024-03-02 16:21:49.081,1,5.0,False,,False,True,95.954,95.954
277,0 days 02:21:18.785000,RUS,63,0 days 00:01:36.181000,50.0,3.0,,,30.691,41.93,23.56,0 days 02:20:13.299000,0 days 02:20:55.229000,0 days 02:21:18.789000,234.0,260.0,282.0,300.0,False,HARD,19.0,True,Mercedes,0 days 02:19:42.604000,2024-03-02 16:23:25.035,1,5.0,False,,False,True,96.181,96.181
278,0 days 02:22:54.637000,RUS,63,0 days 00:01:35.852000,51.0,3.0,,,30.639,41.734,23.479,0 days 02:21:49.428000,0 days 02:22:31.162000,0 days 02:22:54.641000,236.0,261.0,282.0,305.0,False,HARD,20.0,True,Mercedes,0 days 02:21:18.785000,2024-03-02 16:25:01.216,1,5.0,False,,False,True,95.852,95.852
279,0 days 02:24:30.823000,RUS,63,0 days 00:01:36.186000,52.0,3.0,,,30.678,41.927,23.581,0 days 02:23:25.319000,0 days 02:24:07.246000,0 days 02:24:30.827000,237.0,257.0,283.0,303.0,False,HARD,21.0,True,Mercedes,0 days 02:22:54.637000,2024-03-02 16:26:37.068,1,5.0,False,,False,True,96.186,96.186
280,0 days 02:26:06.802000,RUS,63,0 days 00:01:35.979000,53.0,3.0,,,30.752,41.74,23.487,0 days 02:25:01.579000,0 days 02:25:43.319000,0 days 02:26:06.806000,,263.0,283.0,302.0,False,HARD,22.0,True,Mercedes,0 days 02:24:30.823000,2024-03-02 16:28:13.254,1,5.0,False,,False,True,95.979,95.979
281,0 days 02:27:42.815000,RUS,63,0 days 00:01:36.013000,54.0,3.0,,,30.744,41.687,23.582,0 days 02:26:37.550000,0 days 02:27:19.237000,0 days 02:27:42.819000,236.0,261.0,282.0,,False,HARD,23.0,True,Mercedes,0 days 02:26:06.802000,2024-03-02 16:29:49.233,1,5.0,False,,False,True,96.013,96.013
282,0 days 02:29:18.966000,RUS,63,0 days 00:01:36.151000,55.0,3.0,,,30.818,41.709,23.624,0 days 02:28:13.637000,0 days 02:28:55.346000,0 days 02:29:18.970000,237.0,263.0,282.0,303.0,False,HARD,24.0,True,Mercedes,0 days 02:27:42.815000,2024-03-02 16:31:25.246,1,5.0,False,,False,True,96.151,96.151
283,0 days 02:30:55.316000,RUS,63,0 days 00:01:36.350000,56.0,3.0,,,30.808,41.885,23.657,0 days 02:29:49.778000,0 days 02:30:31.663000,0 days 02:30:55.320000,236.0,263.0,282.0,298.0,False,HARD,25.0,True,Mercedes,0 days 02:29:18.966000,2024-03-02 16:33:01.397,1,5.0,False,,False,True,96.35,96.35
284,0 days 02:32:31.756000,RUS,63,0 days 00:01:36.440000,57.0,3.0,,,30.765,42.018,23.657,0 days 02:31:26.085000,0 days 02:32:08.103000,0 days 02:32:31.760000,235.0,261.0,283.0,300.0,False,HARD,26.0,True,Mercedes,0 days 02:30:55.316000,2024-03-02 16:34:37.747,1,5.0,False,,False,True,96.44,96.44
