,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
202,0 days 00:50:59.823000,STR,18,0 days 00:01:37.209000,7.0,1.0,,,31.072,41.951,24.186,0 days 00:49:53.707000,0 days 00:50:35.658000,0 days 00:50:59.844000,230.0,243.0,288.0,297.0,False,SOFT,10.0,False,Aston Martin,0 days 00:49:22.614000,2021-03-28 15:19:22.624,1,8.0,False,,False,True,97.209,97.209
203,0 days 00:52:37.523000,STR,18,0 days 00:01:37.700000,8.0,1.0,,,30.713,42.651,24.336,0 days 00:51:30.557000,0 days 00:52:13.208000,0 days 00:52:37.544000,233.0,242.0,287.0,322.0,False,SOFT,11.0,False,Aston Martin,0 days 00:50:59.823000,2021-03-28 15:20:59.833,1,8.0,False,,False,True,97.7,97.7
204,0 days 00:54:15.320000,STR,18,0 days 00:01:37.797000,9.0,1.0,,,31.087,42.439,24.271,0 days 00:53:08.631000,0 days 00:53:51.070000,0 days 00:54:15.341000,227.0,244.0,277.0,295.0,False,SOFT,12.0,False,Aston Martin,0 days 00:52:37.523000,2021-03-28 15:22:37.533,1,7.0,False,,False,True,97.797,97.797
205,0 days 00:55:52.934000,STR,18,0 days 00:01:37.614000,10.0,1.0,,,31.249,42.218,24.147,0 days 00:54:46.590000,0 days 00:55:28.808000,0 days 00:55:52.955000,229.0,246.0,277.0,290.0,False,SOFT,13.0,False,Aston Martin,0 days 00:54:15.320000,2021-03-28 15:24:15.330,1,7.0,False,,False,True,97.614,97.614
206,0 days 00:57:30.470000,STR,18,0 days 00:01:37.536000,11.0,1.0,,,31.141,42.25,24.145,0 days 00:56:24.096000,0 days 00:57:06.346000,0 days 00:57:30.491000,230.0,242.0,276.0,291.0,False,SOFT,14.0,False,Aston Martin,0 days 00:55:52.934000,2021-03-28 15:25:52.944,1,7.0,False,,False,True,97.536,97.53599999999999
207,0 days 00:59:11.221000,STR,18,0 days 00:01:40.751000,12.0,1.0,,0 days 00:59:09.889000,31.237,42.461,27.053,0 days 00:58:01.728000,0 days 00:58:44.189000,0 days 00:59:11.242000,229.0,245.0,,,False,SOFT,15.0,False,Aston Martin,0 days 00:57:30.470000,2021-03-28 15:27:30.480,1,8.0,False,,False,False,100.751,100.75099999999999
208,0 days 01:01:08.061000,STR,18,0 days 00:01:56.840000,13.0,2.0,0 days 00:59:35.926000,,51.74,41.457,23.643,0 days 01:00:02.982000,0 days 01:00:44.439000,0 days 01:01:08.082000,232.0,247.0,281.0,223.0,False,MEDIUM,1.0,True,Aston Martin,0 days 00:59:11.221000,2021-03-28 15:29:11.231,1,16.0,False,,False,False,116.84,116.84
209,0 days 01:02:45.538000,STR,18,0 days 00:01:37.477000,14.0,2.0,,,30.82,42.515,24.142,0 days 01:01:38.902000,0 days 01:02:21.417000,0 days 01:02:45.559000,229.0,241.0,289.0,304.0,False,MEDIUM,2.0,True,Aston Martin,0 days 01:01:08.061000,2021-03-28 15:31:08.071,1,12.0,False,,False,True,97.477,97.477
210,0 days 01:04:22.379000,STR,18,0 days 00:01:36.841000,15.0,2.0,,,30.652,42.168,24.021,0 days 01:03:16.211000,0 days 01:03:58.379000,0 days 01:04:22.400000,231.0,246.0,288.0,319.0,True,MEDIUM,3.0,True,Aston Martin,0 days 01:02:45.538000,2021-03-28 15:32:45.548,1,12.0,False,,False,True,96.841,96.841
211,0 days 01:05:59.444000,STR,18,0 days 00:01:37.065000,16.0,2.0,,,30.826,42.144,24.095,0 days 01:04:53.226000,0 days 01:05:35.370000,0 days 01:05:59.465000,233.0,247.0,287.0,309.0,False,MEDIUM,4.0,True,Aston Martin,0 days 01:04:22.379000,2021-03-28 15:34:22.389,1,10.0,False,,False,True,97.065,97.065
212,0 days 01:07:35.777000,STR,18,0 days 00:01:36.333000,17.0,2.0,,,30.513,41.925,23.895,0 days 01:06:29.978000,0 days 01:07:11.903000,0 days 01:07:35.798000,229.0,250.0,275.0,321.0,True,MEDIUM,5.0,True,Aston Martin,0 days 01:05:59.444000,2021-03-28 15:35:59.454,1,9.0,False,,False,True,96.333,96.333
213,0 days 01:09:12.728000,STR,18,0 days 00:01:36.951000,18.0,2.0,,,30.887,41.981,24.083,0 days 01:08:06.685000,0 days 01:08:48.666000,0 days 01:09:12.749000,233.0,245.0,278.0,285.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:07:35.777000,2021-03-28 15:37:35.787,1,9.0,False,,False,True,96.951,96.951
214,0 days 01:10:50.736000,STR,18,0 days 00:01:38.008000,19.0,2.0,,,30.96,42.531,24.517,0 days 01:09:43.709000,0 days 01:10:26.240000,0 days 01:10:50.757000,234.0,249.0,289.0,294.0,False,MEDIUM,7.0,True,Aston Martin,0 days 01:09:12.728000,2021-03-28 15:39:12.738,1,9.0,False,,False,True,98.008,98.008
215,0 days 01:12:27.187000,STR,18,0 days 00:01:36.451000,20.0,2.0,,,30.572,41.879,24.0,0 days 01:11:21.329000,0 days 01:12:03.208000,0 days 01:12:27.208000,229.0,248.0,275.0,314.0,False,MEDIUM,8.0,True,Aston Martin,0 days 01:10:50.736000,2021-03-28 15:40:50.746,1,7.0,False,,False,True,96.451,96.451
216,0 days 01:14:04.393000,STR,18,0 days 00:01:37.206000,21.0,2.0,,,31.094,42.198,23.914,0 days 01:12:58.302000,0 days 01:13:40.500000,0 days 01:14:04.414000,231.0,245.0,276.0,280.0,False,MEDIUM,9.0,True,Aston Martin,0 days 01:12:27.187000,2021-03-28 15:42:27.197,1,7.0,False,,False,True,97.206,97.206
217,0 days 01:15:41.350000,STR,18,0 days 00:01:36.957000,22.0,2.0,,,31.084,41.962,23.911,0 days 01:14:35.498000,0 days 01:15:17.460000,0 days 01:15:41.371000,232.0,249.0,275.0,286.0,False,MEDIUM,10.0,True,Aston Martin,0 days 01:14:04.393000,2021-03-28 15:44:04.403,1,7.0,False,,False,True,96.957,96.95700000000001
218,0 days 01:17:18.193000,STR,18,0 days 00:01:36.843000,23.0,2.0,,,31.117,41.783,23.943,0 days 01:16:12.488000,0 days 01:16:54.271000,0 days 01:17:18.214000,,248.0,275.0,287.0,False,MEDIUM,11.0,True,Aston Martin,0 days 01:15:41.350000,2021-03-28 15:45:41.360,1,7.0,False,,False,True,96.843,96.843
219,0 days 01:18:54.890000,STR,18,0 days 00:01:36.697000,24.0,2.0,,,30.992,41.86,23.845,0 days 01:17:49.206000,0 days 01:18:31.066000,0 days 01:18:54.911000,,250.0,275.0,286.0,False,MEDIUM,12.0,True,Aston Martin,0 days 01:17:18.193000,2021-03-28 15:47:18.203,1,7.0,False,,False,True,96.697,96.697
220,0 days 01:20:31.769000,STR,18,0 days 00:01:36.879000,25.0,2.0,,,31.044,41.973,23.862,0 days 01:19:25.955000,0 days 01:20:07.928000,0 days 01:20:31.790000,231.0,251.0,276.0,287.0,False,MEDIUM,13.0,True,Aston Martin,0 days 01:18:54.890000,2021-03-28 15:48:54.900,1,7.0,False,,False,True,96.879,96.87899999999999
221,0 days 01:22:08.683000,STR,18,0 days 00:01:36.914000,26.0,2.0,,,31.187,41.833,23.894,0 days 01:21:02.977000,0 days 01:21:44.810000,0 days 01:22:08.704000,233.0,253.0,275.0,,False,MEDIUM,14.0,True,Aston Martin,0 days 01:20:31.769000,2021-03-28 15:50:31.779,1,7.0,False,,False,True,96.914,96.91399999999999
222,0 days 01:23:46.383000,STR,18,0 days 00:01:37.700000,27.0,2.0,,,31.647,42.269,23.784,0 days 01:22:40.351000,0 days 01:23:22.620000,0 days 01:23:46.404000,,250.0,277.0,285.0,False,MEDIUM,15.0,True,Aston Martin,0 days 01:22:08.683000,2021-03-28 15:52:08.693,1,8.0,False,,False,True,97.7,97.69999999999999
223,0 days 01:25:25.971000,STR,18,0 days 00:01:39.588000,28.0,2.0,,0 days 01:25:24.368000,31.075,42.12,26.393,0 days 01:24:17.479000,0 days 01:24:59.599000,0 days 01:25:25.992000,231.0,251.0,,298.0,False,MEDIUM,16.0,True,Aston Martin,0 days 01:23:46.383000,2021-03-28 15:53:46.393,1,9.0,False,,False,False,99.588,99.588
224,0 days 01:27:23.484000,STR,18,0 days 00:01:57.513000,29.0,3.0,0 days 01:25:50.113000,,52.669,41.21,23.634,0 days 01:26:18.661000,0 days 01:26:59.871000,0 days 01:27:23.505000,234.0,253.0,275.0,221.0,False,HARD,1.0,True,Aston Martin,0 days 01:25:25.971000,2021-03-28 15:55:25.981,1,15.0,False,,False,False,117.513,117.51299999999999
225,0 days 01:28:59.507000,STR,18,0 days 00:01:36.023000,30.0,3.0,,,30.721,41.312,23.99,0 days 01:27:54.226000,0 days 01:28:35.538000,0 days 01:28:59.528000,232.0,241.0,291.0,275.0,True,HARD,2.0,True,Aston Martin,0 days 01:27:23.484000,2021-03-28 15:57:23.494,1,13.0,False,,False,True,96.023,96.023
226,0 days 01:30:34.372000,STR,18,0 days 00:01:34.865000,31.0,3.0,,,30.232,41.178,23.455,0 days 01:29:29.760000,0 days 01:30:10.938000,0 days 01:30:34.393000,,251.0,275.0,318.0,True,HARD,3.0,True,Aston Martin,0 days 01:28:59.507000,2021-03-28 15:58:59.517,1,11.0,False,,False,True,94.865,94.865
227,0 days 01:32:09.651000,STR,18,0 days 00:01:35.279000,32.0,3.0,,,30.72,41.079,23.48,0 days 01:31:05.113000,0 days 01:31:46.192000,0 days 01:32:09.672000,234.0,253.0,275.0,279.0,False,HARD,4.0,True,Aston Martin,0 days 01:30:34.372000,2021-03-28 16:00:34.382,1,10.0,False,,False,True,95.279,95.27900000000001
228,0 days 01:33:45.080000,STR,18,0 days 00:01:35.429000,33.0,3.0,,,30.803,41.166,23.46,0 days 01:32:40.475000,0 days 01:33:21.641000,0 days 01:33:45.101000,,253.0,278.0,282.0,False,HARD,5.0,True,Aston Martin,0 days 01:32:09.651000,2021-03-28 16:02:09.661,1,10.0,False,,False,True,95.429,95.429
229,0 days 01:35:20.408000,STR,18,0 days 00:01:35.328000,34.0,3.0,,,30.69,41.179,23.459,0 days 01:34:15.791000,0 days 01:34:56.970000,0 days 01:35:20.429000,,253.0,277.0,288.0,False,HARD,6.0,True,Aston Martin,0 days 01:33:45.080000,2021-03-28 16:03:45.090,1,9.0,False,,False,True,95.328,95.328
230,0 days 01:36:55.957000,STR,18,0 days 00:01:35.549000,35.0,3.0,,,30.865,41.167,23.517,0 days 01:35:51.294000,0 days 01:36:32.461000,0 days 01:36:55.978000,233.0,254.0,278.0,285.0,False,HARD,7.0,True,Aston Martin,0 days 01:35:20.408000,2021-03-28 16:05:20.418,1,9.0,False,,False,True,95.549,95.54899999999999
231,0 days 01:38:31.412000,STR,18,0 days 00:01:35.455000,36.0,3.0,,,30.731,41.173,23.551,0 days 01:37:26.709000,0 days 01:38:07.882000,0 days 01:38:31.433000,234.0,255.0,277.0,291.0,False,HARD,8.0,True,Aston Martin,0 days 01:36:55.957000,2021-03-28 16:06:55.967,1,9.0,False,,False,True,95.455,95.455
232,0 days 01:40:06.876000,STR,18,0 days 00:01:35.464000,37.0,3.0,,,30.662,41.148,23.654,0 days 01:39:02.095000,0 days 01:39:43.243000,0 days 01:40:06.897000,,255.0,276.0,285.0,False,HARD,9.0,True,Aston Martin,0 days 01:38:31.412000,2021-03-28 16:08:31.422,1,9.0,False,,False,True,95.464,95.464
233,0 days 01:41:42.562000,STR,18,0 days 00:01:35.686000,38.0,3.0,,,30.803,41.299,23.584,0 days 01:40:37.700000,0 days 01:41:18.999000,0 days 01:41:42.583000,233.0,253.0,276.0,289.0,False,HARD,10.0,True,Aston Martin,0 days 01:40:06.876000,2021-03-28 16:10:06.886,1,8.0,False,,False,True,95.686,95.686
234,0 days 01:43:18.694000,STR,18,0 days 00:01:36.132000,39.0,3.0,,,30.773,41.579,23.78,0 days 01:42:13.356000,0 days 01:42:54.935000,0 days 01:43:18.715000,232.0,256.0,276.0,294.0,False,HARD,11.0,True,Aston Martin,0 days 01:41:42.562000,2021-03-28 16:11:42.572,1,7.0,False,,False,True,96.132,96.132
235,0 days 01:44:55.372000,STR,18,0 days 00:01:36.678000,40.0,3.0,,,31.511,41.417,23.75,0 days 01:43:50.226000,0 days 01:44:31.643000,0 days 01:44:55.393000,233.0,255.0,278.0,282.0,False,HARD,12.0,True,Aston Martin,0 days 01:43:18.694000,2021-03-28 16:13:18.704,1,8.0,False,,False,True,96.678,96.678
236,0 days 01:46:31.159000,STR,18,0 days 00:01:35.787000,41.0,3.0,,,30.934,41.216,23.637,0 days 01:45:26.327000,0 days 01:46:07.543000,0 days 01:46:31.180000,236.0,256.0,277.0,290.0,False,HARD,13.0,True,Aston Martin,0 days 01:44:55.372000,2021-03-28 16:14:55.382,1,8.0,False,,False,True,95.787,95.787
237,0 days 01:48:07.080000,STR,18,0 days 00:01:35.921000,42.0,3.0,,,30.92,41.284,23.717,0 days 01:47:02.100000,0 days 01:47:43.384000,0 days 01:48:07.101000,234.0,257.0,276.0,286.0,False,HARD,14.0,True,Aston Martin,0 days 01:46:31.159000,2021-03-28 16:16:31.169,1,8.0,False,,False,True,95.921,95.921
238,0 days 01:49:42.793000,STR,18,0 days 00:01:35.713000,43.0,3.0,,,30.89,41.197,23.626,0 days 01:48:37.991000,0 days 01:49:19.188000,0 days 01:49:42.814000,236.0,256.0,276.0,284.0,False,HARD,15.0,True,Aston Martin,0 days 01:48:07.080000,2021-03-28 16:18:07.090,1,8.0,False,,False,True,95.713,95.71300000000001
239,0 days 01:51:18.807000,STR,18,0 days 00:01:36.014000,44.0,3.0,,,31.028,41.31,23.676,0 days 01:50:13.842000,0 days 01:50:55.152000,0 days 01:51:18.828000,235.0,259.0,275.0,,False,HARD,16.0,True,Aston Martin,0 days 01:49:42.793000,2021-03-28 16:19:42.803,2,8.0,False,,False,True,96.014,96.014
240,0 days 01:52:55.101000,STR,18,0 days 00:01:36.294000,45.0,3.0,,,31.028,41.512,23.754,,0 days 01:52:31.368000,0 days 01:52:55.122000,234.0,256.0,276.0,289.0,False,HARD,17.0,True,Aston Martin,0 days 01:51:18.807000,2021-03-28 16:21:18.817,1,8.0,False,,False,True,96.294,96.294
241,0 days 01:54:32.514000,STR,18,0 days 00:01:37.413000,46.0,3.0,,,32.088,41.597,23.728,0 days 01:53:27.210000,0 days 01:54:08.807000,0 days 01:54:32.535000,232.0,256.0,278.0,275.0,False,HARD,18.0,True,Aston Martin,0 days 01:52:55.101000,2021-03-28 16:22:55.111,1,9.0,False,,False,True,97.413,97.41300000000001
242,0 days 01:56:08.888000,STR,18,0 days 00:01:36.374000,47.0,3.0,,,31.182,41.446,23.746,0 days 01:55:03.717000,0 days 01:55:45.163000,0 days 01:56:08.909000,,258.0,277.0,280.0,False,HARD,19.0,True,Aston Martin,0 days 01:54:32.514000,2021-03-28 16:24:32.524,1,9.0,False,,False,True,96.374,96.374
243,0 days 01:57:45.155000,STR,18,0 days 00:01:36.267000,48.0,3.0,,,31.152,41.312,23.803,0 days 01:56:40.061000,0 days 01:57:21.373000,0 days 01:57:45.176000,233.0,257.0,277.0,278.0,False,HARD,20.0,True,Aston Martin,0 days 01:56:08.888000,2021-03-28 16:26:08.898,1,9.0,False,,False,True,96.267,96.267
244,0 days 01:59:21.253000,STR,18,0 days 00:01:36.098000,49.0,3.0,,,31.124,41.31,23.664,0 days 01:58:16.300000,0 days 01:58:57.610000,0 days 01:59:21.274000,232.0,257.0,277.0,,False,HARD,21.0,True,Aston Martin,0 days 01:57:45.155000,2021-03-28 16:27:45.165,1,9.0,False,,False,True,96.098,96.098
245,0 days 02:00:57.408000,STR,18,0 days 00:01:36.155000,50.0,3.0,,,31.135,41.355,23.665,0 days 01:59:52.409000,0 days 02:00:33.764000,0 days 02:00:57.429000,,258.0,276.0,279.0,False,HARD,22.0,True,Aston Martin,0 days 01:59:21.253000,2021-03-28 16:29:21.263,1,9.0,False,,False,True,96.155,96.155
246,0 days 02:02:33.989000,STR,18,0 days 00:01:36.581000,51.0,3.0,,,31.139,41.513,23.929,0 days 02:01:28.568000,0 days 02:02:10.081000,0 days 02:02:34.010000,,253.0,276.0,,False,HARD,23.0,True,Aston Martin,0 days 02:00:57.408000,2021-03-28 16:30:57.418,1,9.0,False,,False,True,96.581,96.581
247,0 days 02:04:11.079000,STR,18,0 days 00:01:37.090000,52.0,3.0,,,31.417,41.851,23.822,0 days 02:03:05.427000,0 days 02:03:47.278000,0 days 02:04:11.100000,233.0,259.0,277.0,276.0,False,HARD,24.0,True,Aston Martin,0 days 02:02:33.989000,2021-03-28 16:32:33.999,1,9.0,False,,False,True,97.09,97.09
248,0 days 02:05:48.018000,STR,18,0 days 00:01:36.939000,53.0,3.0,,,31.451,41.69,23.798,0 days 02:04:42.551000,0 days 02:05:24.241000,0 days 02:05:48.039000,228.0,257.0,276.0,293.0,False,HARD,25.0,True,Aston Martin,0 days 02:04:11.079000,2021-03-28 16:34:11.089,1,9.0,False,,False,True,96.939,96.939
249,0 days 02:07:25.094000,STR,18,0 days 00:01:37.076000,54.0,3.0,,,31.4,41.946,23.73,0 days 02:06:19.439000,0 days 02:07:01.385000,0 days 02:07:25.115000,231.0,257.0,277.0,291.0,False,HARD,26.0,True,Aston Martin,0 days 02:05:48.018000,2021-03-28 16:35:48.028,1,9.0,False,,False,True,97.076,97.07600000000001
250,0 days 02:09:02.162000,STR,18,0 days 00:01:37.068000,55.0,3.0,,,31.214,41.404,24.45,0 days 02:07:56.329000,0 days 02:08:37.733000,0 days 02:09:02.183000,234.0,255.0,276.0,290.0,False,HARD,27.0,True,Aston Martin,0 days 02:07:25.094000,2021-03-28 16:37:25.104,1,9.0,False,,False,True,97.068,97.068
251,0 days 02:10:40.762000,STR,18,0 days 00:01:38.600000,56.0,3.0,,,32.255,42.293,24.052,0 days 02:09:34.438000,0 days 02:10:16.731000,0 days 02:10:40.783000,239.0,253.0,277.0,291.0,False,HARD,28.0,True,Aston Martin,0 days 02:09:02.162000,2021-03-28 16:39:02.172,1,10.0,False,,False,True,98.6,98.6
252,0 days 00:39:32.654000,TSU,22,0 days 00:02:22.502000,1.0,1.0,,,,65.913,40.268,,0 days 00:38:52.400000,0 days 00:39:32.808000,222.0,102.0,230.0,243.0,False,MEDIUM,4.0,False,AlphaTauri,0 days 00:37:09.970000,2021-03-28 15:07:09.980,24,16.0,False,,False,False,142.502,
253,0 days 00:41:51.174000,TSU,22,0 days 00:02:18.520000,2.0,1.0,,,43.237,58.217,37.066,0 days 00:40:15.897000,0 days 00:41:14.114000,0 days 00:41:51.180000,196.0,208.0,217.0,190.0,True,MEDIUM,5.0,False,AlphaTauri,0 days 00:39:32.654000,2021-03-28 15:09:32.664,4,15.0,False,,False,False,138.52,138.52
254,0 days 00:44:13.270000,TSU,22,0 days 00:02:22.096000,3.0,1.0,,,43.362,57.069,41.665,0 days 00:42:34.542000,0 days 00:43:31.611000,0 days 00:44:13.276000,198.0,212.0,226.0,253.0,False,MEDIUM,6.0,False,AlphaTauri,0 days 00:41:51.174000,2021-03-28 15:11:51.184,4,15.0,False,,False,False,142.096,142.096
255,0 days 00:46:13.673000,TSU,22,0 days 00:02:00.403000,4.0,1.0,,,33.034,44.857,42.512,0 days 00:44:46.310000,0 days 00:45:31.167000,0 days 00:46:13.679000,232.0,251.0,183.0,290.0,True,MEDIUM,7.0,False,AlphaTauri,0 days 00:44:13.270000,2021-03-28 15:14:13.280,26,16.0,False,,False,False,120.403,120.40299999999999
256,0 days 00:47:54.227000,TSU,22,0 days 00:01:40.554000,5.0,1.0,,,34.07,42.212,24.272,0 days 00:46:47.749000,0 days 00:47:29.961000,0 days 00:47:54.233000,231.0,258.0,281.0,186.0,True,MEDIUM,8.0,False,AlphaTauri,0 days 00:46:13.673000,2021-03-28 15:16:13.683,67,16.0,False,,False,False,100.554,100.554
257,0 days 00:49:32.445000,TSU,22,0 days 00:01:38.218000,6.0,1.0,,,30.993,42.594,24.631,0 days 00:48:25.226000,0 days 00:49:07.820000,0 days 00:49:32.451000,232.0,249.0,289.0,297.0,True,MEDIUM,9.0,False,AlphaTauri,0 days 00:47:54.227000,2021-03-28 15:17:54.237,1,16.0,False,,False,True,98.218,98.218
258,0 days 00:51:09.774000,TSU,22,0 days 00:01:37.329000,7.0,1.0,,,30.921,42.085,24.323,0 days 00:50:03.372000,0 days 00:50:45.457000,0 days 00:51:09.780000,228.0,260.0,281.0,325.0,True,MEDIUM,10.0,False,AlphaTauri,0 days 00:49:32.445000,2021-03-28 15:19:32.455,1,15.0,False,,False,True,97.329,97.32900000000001
259,0 days 00:52:47.265000,TSU,22,0 days 00:01:37.491000,8.0,1.0,,,31.052,42.176,24.263,0 days 00:51:40.832000,0 days 00:52:23.008000,0 days 00:52:47.271000,231.0,258.0,289.0,297.0,False,MEDIUM,11.0,False,AlphaTauri,0 days 00:51:09.774000,2021-03-28 15:21:09.784,1,15.0,False,,False,True,97.491,97.49100000000001
260,0 days 00:54:25.172000,TSU,22,0 days 00:01:37.907000,9.0,1.0,,,31.03,42.611,24.266,0 days 00:53:18.301000,0 days 00:54:00.912000,0 days 00:54:25.178000,228.0,253.0,280.0,325.0,False,MEDIUM,12.0,False,AlphaTauri,0 days 00:52:47.265000,2021-03-28 15:22:47.275,1,14.0,False,,False,True,97.907,97.90699999999998
261,0 days 00:56:02.910000,TSU,22,0 days 00:01:37.738000,10.0,1.0,,,31.164,42.214,24.36,0 days 00:54:56.342000,0 days 00:55:38.556000,0 days 00:56:02.916000,231.0,261.0,280.0,295.0,False,MEDIUM,13.0,False,AlphaTauri,0 days 00:54:25.172000,2021-03-28 15:24:25.182,1,14.0,False,,False,True,97.738,97.738
262,0 days 00:57:40.503000,TSU,22,0 days 00:01:37.593000,11.0,1.0,,,31.11,42.192,24.291,0 days 00:56:34.026000,0 days 00:57:16.218000,0 days 00:57:40.509000,232.0,256.0,281.0,294.0,False,MEDIUM,14.0,False,AlphaTauri,0 days 00:56:02.910000,2021-03-28 15:26:02.920,1,14.0,False,,False,True,97.593,97.59299999999999
263,0 days 00:59:18.450000,TSU,22,0 days 00:01:37.947000,12.0,1.0,,,31.129,42.333,24.485,0 days 00:58:11.638000,0 days 00:58:53.971000,0 days 00:59:18.456000,234.0,256.0,280.0,297.0,False,MEDIUM,15.0,False,AlphaTauri,0 days 00:57:40.503000,2021-03-28 15:27:40.513,1,13.0,False,,False,True,97.947,97.947
264,0 days 01:00:56.332000,TSU,22,0 days 00:01:37.882000,13.0,1.0,,,31.283,42.169,24.43,0 days 00:59:49.739000,0 days 01:00:31.908000,0 days 01:00:56.338000,233.0,258.0,276.0,,False,MEDIUM,16.0,False,AlphaTauri,0 days 00:59:18.450000,2021-03-28 15:29:18.460,1,8.0,False,,False,True,97.882,97.882
265,0 days 01:02:34.255000,TSU,22,0 days 00:01:37.923000,14.0,1.0,,,31.465,42.134,24.324,0 days 01:01:27.803000,0 days 01:02:09.937000,0 days 01:02:34.261000,,261.0,275.0,286.0,False,MEDIUM,17.0,False,AlphaTauri,0 days 01:00:56.332000,2021-03-28 15:30:56.342,1,6.0,False,,False,True,97.923,97.923
266,0 days 01:04:14.835000,TSU,22,0 days 00:01:40.580000,15.0,1.0,,0 days 01:04:13.137000,31.299,42.159,27.122,0 days 01:03:05.560000,0 days 01:03:47.719000,0 days 01:04:14.841000,,257.0,,284.0,False,MEDIUM,18.0,False,AlphaTauri,0 days 01:02:34.255000,2021-03-28 15:32:34.265,1,7.0,False,,False,False,100.58,100.58
267,0 days 01:06:11.962000,TSU,22,0 days 00:01:57.127000,16.0,2.0,0 days 01:04:38.216000,,51.855,41.497,23.775,0 days 01:05:06.696000,0 days 01:05:48.193000,0 days 01:06:11.968000,233.0,255.0,277.0,221.0,False,HARD,1.0,True,AlphaTauri,0 days 01:04:14.835000,2021-03-28 15:34:14.845,1,14.0,False,,False,False,117.127,117.12700000000001
268,0 days 01:07:48.109000,TSU,22,0 days 00:01:36.147000,17.0,2.0,,,30.745,41.465,23.937,0 days 01:06:42.713000,0 days 01:07:24.178000,0 days 01:07:48.115000,234.0,258.0,278.0,290.0,True,HARD,2.0,True,AlphaTauri,0 days 01:06:11.962000,2021-03-28 15:36:11.972,1,14.0,False,,False,True,96.147,96.147
269,0 days 01:09:24.258000,TSU,22,0 days 00:01:36.149000,18.0,2.0,,,30.74,41.58,23.829,0 days 01:08:18.855000,0 days 01:09:00.435000,0 days 01:09:24.264000,236.0,253.0,280.0,291.0,False,HARD,3.0,True,AlphaTauri,0 days 01:07:48.109000,2021-03-28 15:37:48.119,1,14.0,False,,False,True,96.149,96.149
270,0 days 01:11:00.237000,TSU,22,0 days 00:01:35.979000,19.0,2.0,,,30.708,41.589,23.682,0 days 01:09:54.972000,0 days 01:10:36.561000,0 days 01:11:00.243000,,259.0,290.0,296.0,True,HARD,4.0,True,AlphaTauri,0 days 01:09:24.258000,2021-03-28 15:39:24.268,1,14.0,False,,False,True,95.979,95.979
271,0 days 01:12:38.556000,TSU,22,0 days 00:01:38.319000,20.0,2.0,,,30.641,43.296,24.382,0 days 01:11:30.884000,0 days 01:12:14.180000,0 days 01:12:38.562000,230.0,249.0,290.0,325.0,False,HARD,5.0,True,AlphaTauri,0 days 01:11:00.237000,2021-03-28 15:41:00.247,1,14.0,False,,False,True,98.319,98.319
272,0 days 01:14:15.766000,TSU,22,0 days 00:01:37.210000,21.0,2.0,,,30.797,42.258,24.155,0 days 01:13:09.359000,0 days 01:13:51.617000,0 days 01:14:15.772000,233.0,259.0,278.0,320.0,False,HARD,6.0,True,AlphaTauri,0 days 01:12:38.556000,2021-03-28 15:42:38.566,1,13.0,False,,False,True,97.21,97.21000000000001
273,0 days 01:15:52.324000,TSU,22,0 days 00:01:36.558000,22.0,2.0,,,30.889,41.656,24.013,0 days 01:14:46.661000,0 days 01:15:28.317000,0 days 01:15:52.330000,231.0,260.0,280.0,289.0,False,HARD,7.0,True,AlphaTauri,0 days 01:14:15.766000,2021-03-28 15:44:15.776,1,13.0,False,,False,True,96.558,96.558
274,0 days 01:17:29.630000,TSU,22,0 days 00:01:37.306000,23.0,2.0,,,31.013,42.034,24.259,0 days 01:16:23.343000,0 days 01:17:05.377000,0 days 01:17:29.636000,232.0,255.0,293.0,291.0,False,HARD,8.0,True,AlphaTauri,0 days 01:15:52.324000,2021-03-28 15:45:52.334,1,13.0,False,,False,True,97.306,97.306
275,0 days 01:19:05.784000,TSU,22,0 days 00:01:36.154000,24.0,2.0,,,30.552,41.679,23.923,0 days 01:18:00.188000,0 days 01:18:41.867000,0 days 01:19:05.790000,234.0,260.0,280.0,312.0,False,HARD,9.0,True,AlphaTauri,0 days 01:17:29.630000,2021-03-28 15:47:29.640,1,12.0,False,,False,True,96.154,96.154
276,0 days 01:20:42.608000,TSU,22,0 days 00:01:36.824000,25.0,2.0,,,31.026,41.976,23.822,0 days 01:19:36.816000,0 days 01:20:18.792000,0 days 01:20:42.614000,,261.0,290.0,294.0,False,HARD,10.0,True,AlphaTauri,0 days 01:19:05.784000,2021-03-28 15:49:05.794,1,12.0,False,,False,True,96.824,96.824
277,0 days 01:22:18.803000,TSU,22,0 days 00:01:36.195000,26.0,2.0,,,30.468,41.746,23.981,0 days 01:21:13.082000,0 days 01:21:54.828000,0 days 01:22:18.809000,,260.0,278.0,327.0,False,HARD,11.0,True,AlphaTauri,0 days 01:20:42.608000,2021-03-28 15:50:42.618,1,11.0,False,,False,True,96.195,96.195
